笨头笨脑	ben tou ben nao
笨鸟先飞	ben niao xian fei
笼鸟槛猿	long niao jian yuan
等而下之	deng er xia zhi
筋疲力尽	jin pi li jin
筑室道谋	zhu shi dao mou
答非所问	da fei suo wen
筚路蓝缕	bi lu lan lv
筚门闺窦	bi men gui dou
简明扼要	jian ming e yao
管中窥豹	guan zhong kui bao
管见所及	guan jian suo ji
箪食壶浆	dan shi hu jiang
篝火狐鸣	gou huo hu ming
簌簌发抖	su su fa dou
米已成炊	mi yi cheng chui
粉墨登场	fen mo deng chang
粉身碎骨	fen shen sui gu
粗制滥造	cu zhi lan zao
粗枝大叶	cu zhi da ye
粗鲁不文	cu lu bu wen
粘皮带骨	nian pi dai gu
精卫填海	jing wei tian hai
精打细算	jing da xi suan
精明强干	jing ming qiang gan
精疲力尽	jing pi li jin
精疲力竭	jing pi li jie
精益求精	jing yi qiu jing
精神恍惚	jing shen huang hu
精神抖擞	jing shen dou sou
精神满腹	jing shen man fu
精神焕发	jing shen huan fa
精神百倍	jing shen bai bei
精神饱满	jing shen bao man
精诚所至	jing cheng suo zhi
精诚所至金石为开	jing cheng suo zhi jin shi wei kai
精雕细刻	jing diao xi ke
素不相能	su bu xiang neng
素不相识	su bu xiang shi
素昧平生	su mei ping sheng
素未谋面	su wei mou mian
素面朝天	su mian chao tian
紧咬不放	jin yao bu fang
紧要关头	jin yao guan tou
紧锣密鼓	jin luo mi gu
紧随其后	jin sui qi hou
紫气东来	zi qi dong lai
繁荣昌盛	fan rong chang sheng
纡尊降贵	yu zun jiang gui
红杏出墙	hong xing chu qiang
红男绿女	hong nan lv nv
红颜薄命	hong yan bo ming
纤悉无遗	xian xi wu yi
约定俗成	yue ding su cheng
约法三章	yue fa san zhang
纨绔子弟	wan ku zi di
纲举目张	gang ju mu zhang
纵横交错	zong heng jiao cuo
纷纷扬扬	fen fen yang yang
纷至沓来	fen zhi ta lai
纸上谈兵	zhi shang tan bing
纸短情长	zhi duan qing chang
纸醉金迷	zhi zui jin mi
纹丝不动	wen si bu dong
细嚼慢咽	xi jiao man yan
细声细气	xi sheng xi qi
细大不捐	xi da bu juan
细皮嫩肉	xi pi nen rou
终其天年	zhong qi tian nian
终南捷径	zhong nan jie jing
终成泡影	zhong cheng pao ying
终而复始	zhong er fu shi
经久不息	jing jiu bu xi
绑赴市曹	bang fu shi cao
结党营私	jie dang ying si
结草衔环	jie cao xian huan
绕来绕去	rao lai rao qu
绕梁三日	rao liang san ri
绕膝承欢	rao xi cheng huan
绘声绘色	hui sheng hui se
绚丽多彩	xuan li duo cai
络绎不绝	luo yi bu jue
绝世佳人	jue shi jia ren
绝代佳人	jue dai jia ren
绝口不提	jue kou bu ti
绝处逢生	jue chu feng sheng
绝无仅有	jue wu jin you
继往开来	ji wang kai lai
绫罗绸缎	ling luo chou duan
绰绰有余	chuo chuo you yu
绵绵瓜瓞	mian mian gua die
绵里藏针	mian li cang zhen
绿女红男	lv nv hong nan
绿惨红愁	lv can hong chou
绿林好汉	lu lin hao han
绿树成荫	lv shu cheng yin
绿草如茵	lv cao ru yin
缓不济急	huan bu ji ji
缘木求鱼	yuan mu qiu yu
缚手缚脚	fu shou fu jiao
缚鸡之力	fu ji zhi li
缠夹不清	chan jia bu qing
缠绵悱恻	chan mian fei ce
缩手缩脚	suo shou suo jiao
缩衣节食	suo yi jie shi
罄竹难书	qing zhu nan shu
网开一面	wang kai yi mian
网开三面	wang kai san mian
罗雀掘鼠	luo que jue shu
罢黜百家独尊儒术	ba chu bai jia du zun ru shu
罪大恶极	zui da e ji
罪恶滔天	zui e tao tian
罪有应得	zui you ying de
罪该万死	zui gai wan si
罪魁祸首	zui kui huo shou
置之不理	zhi zhi bu li
置之不问	zhi zhi bu wen
置之死地而后生	zhi zhi si di er hou sheng
置若罔闻	zhi ruo wang wen
置诸高阁	zhi zhu gao ge
置身事外	zhi shen shi wai
羊入虎口	yang ru hu kou
羊毛出在羊身上	yang mao chu zai yang shen shang
羊肠小道	yang chang xiao dao
羊触藩篱	yang chu fan li
羊质虎皮	yang zhi hu pi
羌无故实	qiang wu gu shi
美不胜收	mei bu sheng shou
美中不足	mei zhong bu zu
美其名曰	mei qi ming yue
美轮美奂	mei lun mei huan
羝羊触藩	di yang chu fan
羞于启齿	xiu yu qi chi
羞愧难当	xiu kui nan dang
群策群力	qun ce qun li
群起而攻之	qun qi er gong zhi
群雄逐鹿	qun xiong zhu lu
羹藜含糗	geng li han qiu
羹藜唅糗	geng li han qiu
翘居群首	qiao ju qun shou
翘足引领	qiao zu yin ling
翘足而待	qiao zu er dai
翘首以待	qiao shou yi dai
翻云覆雨	fan yun fu yu
翻天覆地	fan tian fu di
翻山越岭	fan shan yue ling
翻手为云覆手变雨	fan shou wei yun fu shou bian yu
翻江倒海	fan jiang dao hai
翻空出奇	fan kong chu qi
翻箱倒柜	fan xiang dao gui
翻箱倒箧	fan xiang dao qie
翻老皇历	fan lao huang li
耀武扬威	yao wu yang wei
老于世故	lao yu shi gu
老大不小	lao da bu xiao
老大徒伤悲	lao da tu shang bei
老天爷饿不死瞎家雀	lao tian ye e bu si xia jia que
老婆孩子热炕头	lao po hai zi re kang tou
老当益壮	lao dang yi zhuang
老态龙钟	lao tai long zhong
老气横秋	lao qi heng qiu
老牛吃嫩草	lao niu chi nen cao
老牛破车	lao niu po che
老牛舐犊	lao niu shi du
老王卖瓜自卖自夸	lao wang mai gua zi mai zi kua
老生常谈	lao sheng chang tan
老眼昏花	lao yan hun hua
老蚌生珠	lao bang sheng zhu
老调重弹	lao diao chong tan
老谋深算	lao mou shen suan
老马嘶风	lao ma si feng
老马恋栈	lao ma lian zhan
老马识途	lao ma shi tu
老骥伏枥	lao ji fu li
老骥伏枥志在千里	lao ji fu li zhi zai qian li
老骥嘶风	lao ji si feng
老鼠拉龟无从下手	lao shu la gui wu cong xia shou
老鼠过街人人喊打	lao shu guo jie ren ren han da
而立之年	er li zhi nian
耐人寻味	nai ren xun wei
耳听为虚眼见为实	er ting wei xu yan jian wei shi
耳提面命	er ti mian ming
耳根清净	er gen qing jing
耳熟能详	er shu neng xiang
耳聪目明	er cong mu ming
耳顺之年	er shun zhi nian
耳鬓厮磨	er bin si mo
耸人听闻	song ren ting wen
耿耿于怀	geng geng yu huai
聊以自慰	liao yi zi wei
聊胜于无	liao sheng yu wu
聊表心意	liao biao xin yi
聚沙成塔	ju sha cheng ta
聚精会神	ju jing hui shen
聚萤映雪	ju ying ying xue
聚讼纷纭	ju song fen yun
聪明一世糊涂一时	cong ming yi shi hu tu yi shi
聪明伶俐	cong ming ling li
聪明反被聪明误	cong ming fan bei cong ming wu
肃然起敬	su ran qi jing
肉包子打狗	rou bao zi da gou
肉烂在锅里	rou lan zai guo li
肉眼凡胎	rou yan fan tai
肝肠寸断	gan chang cun duan
肝胆相照	gan dan xiang zhao
胆小如鼠	dan xiao ru shu
胆战心惊	dan zhan xin jing
背井离乡	bei jing li xiang
背信弃义	bei xin qi yi
背城借一	bei cheng jie yi
背水一战	bei shui yi zhan
背着抱着一般重	bei zhe bao zhe yi ban zhong
背道而驰	bei dao er chi
胜者王侯败者寇	sheng zhe wang hou bai zhe kou
胡作非为	hu zuo fei wei
胡天胡帝	hu tian hu di
胡思乱想	hu si luan xiang
胡搅蛮缠	hu jiao man chan
胡编乱造	hu bian luan zao
胡言乱语	hu yan luan yu
胡诌八扯	hu zhou ba che
胯下之辱	kua xia zhi ru
胳膊拧不过大腿	ge bo ning bu guo da tui
胳膊肘朝外拐	ge bo zhou chao wai guai
胸怀坦荡	xiong huai tan dang
胸无城府	xiong wu cheng fu
胸无大志	xiong wu da zhi
胸无宿物	xiong wu su wu
胸有城府	xiong you cheng fu
胸有成略	xiong you cheng lve
胸有成竹	xiong you cheng zhu
胸有成算	xiong you cheng suan
胼手胝足	pian shou zhi zu
能写会算	neng xie hui suan
能屈能伸	neng qu neng shen
能歌善舞	neng ge shan wu
能者多劳	neng zhe duo lao
能言善辩	neng yan shan bian
能说会道	neng shuo hui dao
脍炙人口	kuai zhi ren kou
脑满肠肥	nao man chang fei
脚不沾地	jiao bu zhan di
脚正不怕鞋歪	jiao zheng bu pa xie wai
脚踏两条船	jiao ta liang tiao chuan
脚踏实地	jiao ta shi di
脱口而出	tuo kou er chu
脱缰之马	tuo jiang zhi ma
脱胎换骨	tuo tai huan gu
脱贫致富	tuo pin zhi fu
脱颖而出	tuo ying er chu
脸上贴金	lian shang tie jin
脸红筋暴	lian hong jin bao
脸红筋涨	lian hong jin zhang
脸都绿了	lian dou lv le
腥风血雨	xing feng xue yu
腰缠万贯	yao chan wan guan
腰金衣紫	yao jin yi zi
腹笥便便	fu si pian pian
腹背受敌	fu bei shou di
腹背相亲	fu bei xiang qin
腾空而起	teng kong er qi
膏粱子弟	gao liang zi di
自上而下	zi shang er xia
自下而上	zi xia er shang
自不必说	zi bu bi shuo
自不量力	zi bu liang li
自乱阵脚	zi luan zhen jiao
自以为是	zi yi wei shi
自作主张	zi zuo zhu zhang
自作聪明	zi zuo cong ming
自作自受	zi zuo zi shou
自力更生	zi li geng sheng
自取其辱	zi qu qi ru
自取灭亡	zi qu mie wang
自吹自擂	zi chui zi lei
自命清高	zi ming qing gao
自圆其说	zi yuan qi shuo
自奉甚俭	zi feng shen jian
自始至终	zi shi zhi zhong
自寻死路	zi xun si lu
自寻烦恼	zi xun fan nao
自惭形秽	zi can xing hui
自愧不如	zi kui bu ru
自愧弗如	zi kui fu ru
自我吹嘘	zi wo chui xu
自然而然	zi ran er ran
自甘堕落	zi gan duo luo
自生自灭	zi sheng zi mie
自由自在	zi you zi zai
自相残杀	zi xiang can sha
自相鱼肉	zi xiang yu rou
自知之明	zi zhi zhi ming
自知理亏	zi zhi li kui
自私自利	zi si zi li
自艾自怜	zi yi zi lian
自视清高	zi shi qing gao
自视甚高	zi shi shen gao
自言自语	zi yan zi yu
自讨苦吃	zi tao ku chi
自谋出路	zi mou chu lu
自贻伊戚	zi yi yi qi
自身难保	zi shen nan bao
自顾不暇	zi gu bu xia
自食其力	zi shi qi li
自食其果	zi shi qi guo
自食恶果	zi shi e guo
自高自大	zi gao zi da
臭不可闻	chou bu ke wen
臭名昭彰	chou ming zhao zhang
臭气冲天	chou qi chong tian
臭气熏天	chou qi xun tian
臻于完善	zhen yu wan shan
臻于郅治	zhen yu zhi zhi
舌灿莲花	she can lian hua
舍己为人	she ji wei ren
舍己为公	she ji wei gong
舍己救人	she ji jiu ren
舍本逐末	she ben zhu mo
舍正从邪	she zheng cong xie
舍生取义	she sheng qu yi
舍生忘死	she sheng wang si
舍身求法	she shen qiu fa
舐犊之爱	shi du zhi ai
舐犊情深	shi du qing shen
舜日尧天	shun ri yao tian
舜日尧年	shun ri yao nian
舞文弄墨	wu wen nong mo
船到桥门自会直	chuan dao qiao men zi hui zhi
船到江心补漏迟	chuan dao jiang xin bu lou chi
船到码头车到站	chuan dao ma tou che dao zhan
良宵美景	liang xiao mei jing
良工心苦	liang gong xin ku
良师益友	liang shi yi you
良心发现	liang xin fa xian
良心喂狗	liang xin wei gou
良知良能	liang zhi liang neng
良药苦口	liang yao ku kou
良辰吉日	liang chen ji ri
良辰美景	liang chen mei jing
艰深晦涩	jian shen hui se
艰苦朴素	jian ku pu su
艰难险阻	jian nan xian zu
色令智昏	se ling zhi hun
色厉内荏	se li nei ren
色胆包天	se dan bao tian
艺多不压身	yi duo bu ya shen
节上生枝	jie shang sheng zhi
节哀顺变	jie ai shun bian
节外生枝	jie wai sheng zhi
节衣缩食	jie yi suo shi
芒刺在背	mang ci zai bei
芙蓉出水	fu rong chu shui
芝兰之室	zhi lan zhi shi
芝兰玉树	zhi lan yu shu
芝焚蕙叹	zhi fen hui tan
花前月下	hua qian yue xia
花团锦簇	hua tuan jin cu
花天酒地	hua tian jiu di
花好月圆	hua hao yue yuan
花容月貌	hua rong yue mao
花拳绣腿	hua quan xiu tui
花无百日红	hua wu bai ri hong
花枝招展	hua zhi zhao zhan
花甲之年	hua jia zhi nian
花街柳巷	hua jie liu xiang
花言巧语	hua yan qiao yu
花貌蓬心	hua mao peng xin
花钱受气	hua qian shou qi
苍松翠柏	cang song cui bai
苍蝇不叮无缝蛋	cang ying bu ding wu feng dan
苛捐杂税	ke juan za shui
苟且偷安	gou qie tou an
苟且偷生	gou qie tou sheng
苟延残喘	gou yan can chuan
若即若离	ruo ji ruo li
若无其事	ruo wu qi shi
若有所失	ruo you suo shi
若有所思	ruo you suo si
若要人不知除非己莫为	ruo yao ren bu zhi chu fei ji mo wei
若隐若现	ruo yin ruo xian
苦中作乐	ku zhong zuo le
苦口婆心	ku kou po xin
苦大仇深	ku da chou shen
苦尽甘来	ku jin gan lai
苦心孤诣	ku xin gu yi
苦思冥想	ku si ming xiang
苦海无边回头是岸	ku hai wu bian hui tou shi an
苦海茫茫	ku hai mang mang
英年早逝	ying nian zao shi
英雄所见略同	ying xiong suo jian lve tong
英雄难过美人关	ying xiong nan guo mei ren guan
茅塞顿开	mao se dun kai
茫然失措	mang ran shi cuo
茶饭不思	cha fan bu si
荆棘载途	jing ji zai tu
荆榛满目	jing zhen man mu
草木皆兵	cao mu jie bing
草满囹圄	cao man ling yu
草率收兵	cao shuai shou bing
草船借箭	cao chuan jie jian
草草收兵	cao cao shou bing
草菅人命	cao jian ren ming
荒无人烟	huang wu ren yan
荒烟蔓草	huang yan man cao
荒谬绝伦	huang miu jue lun
荜门圭窦	bi men gui dou
荣华富贵	rong hua fu gui
荣辱与共	rong ru yu gong
药到病除	yao dao bing chu
药石无灵	yao shi wu ling
药食同源	yao shi tong yuan
荷枪实弹	he qiang shi dan
荼毒生灵	tu du sheng ling
莅临指导	li lin zhi dao
莘莘学子	shen shen xue zi
莫名其妙	mo ming qi miao
莫衷一是	mo zhong yi shi
莺歌燕舞	ying ge yan wu
莼羹鲈脍	chun geng lu kuai
莼鲈之思	chun lu zhi si
萍水相逢	ping shui xiang feng
萎靡不振	wei mi bu zhen
萝卜快了不洗泥	luo bo kuai le bu xi ni
萧规曹随	xiao gui cao sui
落井下石	luo jing xia shi
落入法网	luo ru fa wang
落叶归根	luo ye gui gen
落拓不羁	luo tuo bu ji
落花有意流水无情	luo hua you yi liu shui wu qing
落草为寇	luo cao wei kou
落落寡交	luo luo gua jiao
著书立说	zhu shu li shuo
著作等身	zhu zuo deng shen
葬玉埋香	zang yu mai xiang
葬身鱼腹	zang shen yu fu
蒙在鼓里	meng zai gu li
蒙昧无知	meng mei wu zhi
蒹葭倚玉树	jian jia yi yu shu
蓝田种玉	lan tian zhong yu
蓬户瓮牖	peng hu weng you
蓬荜生辉	peng bi sheng hui
蓬门筚户	peng men bi hu
蓬门荜户	peng men bi hu
蔚为大观	wei wei da guan
蔚然成风	wei ran cheng feng
蔫头耷脑	nian tou da nao
薪火相传	xin huo xiang chuan
薰莸不同器	xun you bu tong qi
藏器待时	cang qi dai shi
藏头露尾	cang tou lu wei
藏污纳垢	cang wu na gou
藏龙卧虎	cang long wo hu
藕断丝连	ou duan si lian
虎口余生	hu kou yu sheng
虎头蛇尾	hu tou she wei
虎尾春冰	hu wei chun bing
虎毒不食子	hu du bu shi zi
虎视眈眈	hu shi dan dan
虎踞龙盘	hu ju long pan
虎踞龙蟠	hu ju long pan
虚与委蛇	xu yu wei yi
虚己以听	xu ji yi ting
虚席以待	xu xi yi dai
虚张声势	xu zhang sheng shi
虚心好学	xu xin hao xue
虚怀若谷	xu huai ruo gu
虚惊一场	xu jing yi chang
虚有其表	xu you qi biao
虱多不痒	shi duo bu yang
虽死犹生	sui si you sheng
虽败犹荣	sui bai you rong
虾兵蟹将	xia bing xie jiang
蚁斗蜗争	yi dou wo zheng
蚂蚱也是肉	ma zha ye shi rou
蚊子再小也是肉	wen zi zai xiao ye shi rou
蚍蜉撼大树	pi fu han da shu
蚍蜉撼树	pi fu han shu
蚕食鲸吞	can shi jing tun
蛊惑人心	gu huo ren xin
蛾眉皓齿	e mei hao chi
蜀犬吠日	shu quan fei ri
蜕化变质	tui hua bian zhi
蜗行牛步	wo xing niu bu
蜚短流长	fei duan liu chang
蜡烛两头烧	la zhu liang tou shao
蜻蜓撼石柱	qing ting han shi zhu
蜻蜓点水	qing ting dian shui
蝇头小利	ying tou xiao li
蝇营狗苟	ying ying gou gou
融为一体	rong wei yi ti
融会贯通	rong hui guan tong
螳臂当车	tang bi dang che
螳螂捕蝉黄雀在后	tang lang bu chan huang que zai hou
蠢蠢欲动	chun chun yu dong
蠹众木折	du zhong mu zhe
蠹国害民	du guo hai min
血光之灾	xue guang zhi zai
血口喷人	xue kou pen ren
血本无归	xue ben wu gui
血气之勇	xue qi zhi yong
血气方刚	xue qi fang gang
血流成河	xue liu cheng he
血流漂杵	xue liu piao chu
血盆大口	xue pen da kou
血肉模糊	xue rou mo hu
血肉横飞	xue rou heng fei
血肉相连	xue rou xiang lian
血脉偾张	xue mai fen zhang
行不从径	xing bu cong jing
行不由径	xing bu you jing
行不顾言	xing bu gu yan
行之有效	xing zhi you xiao
行云流水	xing yun liu shui
行将就木	xing jiang jiu mu
行尸走肉	xing shi zou rou
行有余力	xing you yu li
行百里者半九十	xing bai li zhe ban jiu shi
行行出状元	hang hang chu zhuang yuan
街头巷尾	jie tou xiang wei
街谈巷议	jie tan xiang yi
衡情酌理	heng qing zhuo li
衣不蔽体	yi bu bi ti
衣冠禽兽	yi guan qin shou
衣单食薄	yi dan shi bo
衣锦荣归	yi jin rong gui
衣锦还乡	yi jin huan xiang
衣食住行	yi shi zhu xing
衣食无忧	yi shi wu you
衣食无虞	yi shi wu yu
补偏救弊	bu pian jiu bi
补天浴日	bu tian yu ri
表里不一	biao li bu yi
表里如一	biao li ru yi
袅袅婷婷	niao niao ting ting
袖手旁观	xiu shou pang guan
装傻充愣	zhuang sha chong leng
装模作样	zhuang mo zuo yang
装点门面	zhuang dian men mian
装疯卖傻	zhuang feng mai sha
装神弄鬼	zhuang shen nong gui
装穷叫苦	zhuang qiong jiao ku
裒多益寡	pou duo yi gua
裒敛无厌	pou lian wu yan
裙带关系	qun dai guan xi
裹足不前	guo zu bu qian
襟怀坦白	jin huai tan bai
西子捧心	xi zi peng xin
覆巢之下无完卵	fu chao zhi xia wu wan luan
覆巢无完卵	fu chao wu wan luan
覆水难收	fu shui nan shou
见义勇为	jian yi yong wei
见仁见智	jian ren jian zhi
见利忘义	jian li wang yi
见利思义	jian li si yi
见多识广	jian duo shi guang
见好就收	jian hao jiu shou
见异思迁	jian yi si qian
见微知著	jian wei zhi zhu
见怪不怪	jian guai bu guai
见机行事	jian ji xing shi
见猎心喜	jian lie xin xi
见缝就钻	jian feng jiu zuan
见缝插针	jian feng cha zhen
见贤思齐	jian xian si qi
见钱眼开	jian qian yan kai
见风使帆	jian feng shi fan
见风使舵	jian feng shi duo
见风是雨	jian feng shi yu
见风转舵	jian feng zhuan duo
观衅伺隙	guan xin si xi
规矩准绳	gui ju zhun sheng
规矩绳墨	gui ju sheng mo
规行矩步	gui xing ju bu
视为畏途	shi wei wei tu
视为知己	shi wei zhi ji
视同儿戏	shi tong er xi
视同手足	shi tong shou zu
视如敝屣	shi ru bi xi
视死如归	shi si ru gui
视而不见	shi er bu jian
解民倒悬	jie min dao xuan
解疑释惑	jie yi shi huo
解铃还须系铃人	jie ling hai xu xi ling ren
觥筹交错	gong chou jiao cuo
触斗蛮争	chu dou man zheng
触景伤情	chu jing shang qing
触景生情	chu jing sheng qing
触目伤心	chu mu shang xin
触目惊心	chu mu jing xin
言不及义	yan bu ji yi
言不尽意	yan bu jin yi
言不由衷	yan bu you zhong
言为心声	yan wei xin sheng
言之凿凿	yan zhi zao zao
言之无物	yan zhi wu wu
言传身教	yan chuan shen jiao
言听计从	yan ting ji cong
言外之意	yan wai zhi yi
言多必失	yan duo bi shi
言归正传	yan gui zheng zhuan
言教不如身教	yan jiao bu ru shen jiao
言犹在耳	yan you zai er
言简意赅	yan jian yi gai
言者无意听者有心	yan zhe wu yi ting zhe you xin
言者无罪闻者足戒	yan zhe wu zui wen zhe zu jie
言而无信	yan er wu xin
言而有信	yan er you xin
言行一致	yan xing yi zhi
言行不一	yan xing bu yi
言行不符	yan xing bu fu
言行若一	yan xing ruo yi
言谈林薮	yan tan lin sou
言过其实	yan guo qi shi
言近旨远	yan jin zhi yuan
誓不两立	shi bu liang li
誓死不从	shi si bu cong
认贼作父	ren zei zuo fu
认鸡作凤	ren ji zuo feng
讨好卖乖	tao hao mai guai
议论纷纷	yi lun fen fen
记忆犹新	ji yi you xin
讳疾忌医	hui ji ji yi
讳莫如深	hui mo ru shen
论功行赏	lun gong xing shang
论长道短	lun chang dao duan
访亲问友	fang qin wen you
访贫问苦	fang pin wen ku
评头品足	ping tou pin zu
评头论足	ping tou lun zu
识文断字	shi wen duan zi
识时务者为俊杰	shi shi wu zhe wei jun jie
识途老马	shi tu lao ma
词人墨客	ci ren mo ke
词约指明	ci yue zhi ming
诚心实意	cheng xin shi yi
诚心诚意	cheng xin cheng yi
诚惶诚恐	cheng huang cheng kong
诛求无厌	zhu qiu wu yan
话不投机	hua bu tou ji
话不投机半句多	hua bu tou ji ban ju duo
话到嘴边留三分	hua dao zui bian liu san fen
诡计多端	gui ji duo duan
诡谲多变	gui jue duo bian
询根问底	xun gen wen di
语惊四座	yu jing si zuo
语无伦次	yu wu lun ci
语焉不详	yu yan bu xiang
语重心长	yu zhong xin chang
误入歧途	wu ru qi tu
诲人不倦	hui ren bu juan
说一不二	shuo yi bu er
说三道四	shuo san dao si
说你胖你就喘	shuo ni pang ni jiu chuan
说到做到	shuo dao zuo dao
说时迟那时快	shuo shi chi na shi kuai
说来话长	shuo lai hua chang
说来说去	shuo lai shuo qu
说长道短	shuo chang dao duan
请君入瓮	qing jun ru weng
诸如此类	zhu ru ci lei
读万卷书行万里路	du wan juan shu xing wan li lu
调三窝四	tiao san wo si
调兵遣将	diao bing qian jiang
调嘴学舌	tiao zui xue she
调虎离山	diao hu li shan
谆谆告诫	zhun zhun gao jie
谈何容易	tan he rong yi
谈古论今	tan gu lun jin
谈婚论嫁	tan hun lun jia
谈情说爱	tan qing shuo ai
谈虎色变	tan hu se bian
谋事在人成事在天	mou shi zai ren cheng shi zai tian
谋臣如雨	mou chen ru yu
谋臣武将	mou chen wu jiang
谋臣猛将	mou chen meng jiang
谋财害命	mou cai hai ming
谢天谢地	xie tian xie di
谬种流传	miu zhong liu chuan
豁然开朗	huo ran kai lang
豆蔻年华	dou kou nian hua
豪气干云	hao qi gan yun
豺狼当道	chai lang dang dao
豺狼虎豹	chai lang hu bao
貌合神离	mao he shen li
貌美如花	mao mei ru hua
负荆请罪	fu jing qing zui
负隅顽抗	fu yu wan kang
财源滚滚	cai yuan gun gun
财迷心窍	cai mi xin qiao
责有攸归	ze you you gui
货比三家	huo bi san jia
货比三家不吃亏	huo bi san jia bu chi kui
货真价实	huo zhen jia shi
贪多嚼不烂	tan duo jiao bu lan
贪天之功	tan tian zhi gong
贪婪无厌	tan lan wu yan
贪官污吏	tan guan wu li
贪小失大	tan xiao shi da
贪得无厌	tan de wu yan
贪心不足	tan xin bu zu
贪求无厌	tan qiu wu yan
贪污腐化	tan wu fu hua
贪猥无厌	tan wei wu yan
贪生怕死	tan sheng pa si
贪贿无艺	tan hui wu yi
贪赃枉法	tan zang wang fa
贫无立锥	pin wu li zhui
贫无立锥之地	pin wu li zhui zhi di
贫病交加	pin bing jiao jia
贫病交迫	pin bing jiao po
贵人多忘	gui ren duo wang
贵古贱今	gui gu jian jin
贵远贱近	gui yuan jian jin
费力不讨好	fei li bu tao hao
费尽心思	fei jin xin si
费尽心机	fei jin xin ji
贼喊捉贼	zei han zhuo zei
贼眉鼠眼	zei mei shu yan
赃官污吏	zang guan wu li
赏心悦目	shang xin yue mu
赔了夫人又折兵	pei le fu ren you zhe bing
赞不绝口	zan bu jue kou
赞叹不已	zan tan bu yi
赤手空拳	chi shou kong quan
赤胆忠心	chi dan zhong xin
赤膊上阵	chi bo shang zhen
赤贫如洗	chi pin ru xi
走投无路	zou tou wu lu
走桃花运	zou tao hua yun
走马上任	zou ma shang ren
走马看花	zou ma kan hua
走马章台	zou ma zhang tai
走马观花	zou ma guan hua
赴汤蹈火	fu tang dao huo
赶尽杀绝	gan jin sha jue
赶鸭子上架	gan ya zi shang jia
起居作息	qi ju zuo xi
起承转合	qi cheng zhuan he
起死回生	qi si hui sheng
趁人之危	chen ren zhi wei
趁火打劫	chen huo da jie
超群绝伦	chao qun jue lun
越俎代庖	yue zu dai pao
趋之若鹜	qu zhi ruo wu
趋利避害	qu li bi hai
趋吉避凶	qu ji bi xiong
趋炎附势	qu yan fu shi
趑趄不前	zi ju bu qian
趑趄嗫嚅	zi ju nie ru
足不出户	zu bu chu hu
趾高气扬	zhi gao qi yang
跃然纸上	yue ran zhi shang
跃跃欲试	yue yue yu shi
跋山涉水	ba shan she shui
跋胡疐尾	ba hu zhi wei
跌脚捶胸	die jiao chui xiong
跌至谷底	die zhi gu di
跑了和尚跑不了寺	pao le he shang pao bu liao si
跑了和尚跑不了庙	pao le he shang pao bu liao miao
跑得了和尚跑不了庙	pao de liao he shang pao bu liao miao
跑马圈地	pao ma quan di
路不拾遗	lu bu shi yi
路人皆知	lu ren jie zhi
路见不平拔刀相助	lu jian bu ping ba dao xiang zhu
跳出火坑	tiao chu huo keng
跳梁小丑	tiao liang xiao chou
踌躇满志	chou chu man zhi
踏破铁鞋	ta po tie xie
踏破门槛	ta po men kan
踏青赏春	ta qing shang chun
踏青赏花	ta qing shang hua
踽踽独行	ju ju du xing
蹈常袭故	dao chang xi gu
蹑手蹑脚	nie shou nie jiao
蹿房越脊	cuan fang yue ji
身不由己	shen bu you ji
身临其境	shen lin qi jing
身体力行	shen ti li xing
身先朝露	shen xian zhao lu
身在曹营心在汉	shen zai cao ying xin zai han
身在福中不知福	shen zai fu zhong bu zhi fu
身心交病	shen xin jiao bing
身心交瘁	shen xin jiao cui
身怀六甲	shen huai liu jia
身教胜于言教	shen jiao sheng yu yan jiao
身无分文	shen wu fen wen
身无长物	shen wu chang wu
身经百战	shen jing bai zhan
身首异处	shen shou yi chu
躲得过初一躲不过十五	duo de guo chu yi duo bu guo shi wu
车到山前必有路	che dao shan qian bi you lu
车到山前必有路船到桥头自然直	che dao shan qian bi you lu chuan dao qiao tou zi ran zhi
车水马龙	che shui ma long
转危为安	zhuan wei wei an
转圜余地	zhuan huan yu di
转悲为喜	zhuan bei wei xi
转战千里	zhuan zhan qian li
转眼之间	zhuan yan zhi jian
转瞬即逝	zhuan shun ji shi
转败为胜	zhuan bai wei sheng
转面无情	zhuan mian wu qing
软磨硬泡	ruan mo ying pao
轰动一时	hong dong yi shi
轻举妄动	qing ju wang dong
轻于鸿毛	qing yu hong mao
轻口薄舌	qing kou bo she
轻嘴薄舌	qing zui bo she
轻声细语	qing sheng xi yu
轻手轻脚	qing shou qing jiao
轻描淡写	qing miao dan xie
轻浪浮薄	qing lang fu bo
轻车熟路	qing che shu lu
轻重缓急	qing zhong huan ji
轻饶素放	qing rao su fang
载歌且舞	zai ge qie wu
载歌载舞	zai ge zai wu
载舟覆舟	zai zhou fu zhou
载酒问字	zai jiu wen zi
达官贵人	da guan gui ren
迁怒于人	qian nu yu ren
迂回曲折	yu hui qu zhe
过了这个村就没这个店	guo le zhe ge cun jiu mei zhe ge dian
过了这村没这店	guo le zhe cun mei zhe dian
过五关斩六将	guo wu guan zhan liu jiang
过关斩将	guo guan zhan jiang
过时不候	guo shi bu hou
过江之鲫	guo jiang zhi ji
过河拆桥	guo he chai qiao
过犹不及	guo you bu ji
过眼云烟	guo yan yun yan
过眼烟云	guo yan yan yun
